source_image,donor,label,stage,flash_v2,flash_v5,flash_v6_score,flash_v4,tile_yes,pro_v2,pro_v6_score,unusable_votes
"Small_intestine,_NOS_CHST10_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_CIAO1_Female_71_3004.jpg",3004,usable,1,usable,usable,9,,,,,
"Small_intestine,_NOS_CLCC1_Female_71_3004.jpg",3004,usable,1,usable,usable,9,,,,,
"Small_intestine,_NOS_CLCN2_Female_71_3004.jpg",3004,usable,1,usable,usable,9,,,,,
"Small_intestine,_NOS_CLDN11_Female_71_3004.jpg",3004,usable,2,usable,usable,2,usable,3,usable,10,1
"Small_intestine,_NOS_CLDN3_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_CLDN7_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_CLEC2D_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_CLEC4C_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_CLIP2_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_CLPP_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_CNDP2_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_CNN3_Female_71_3004.jpg",3004,unusable,2,unusable,usable,2,unusable,3,unusable,2,5
"Small_intestine,_NOS_CNNM3_Female_71_3004.jpg",3004,usable,2,unusable,usable,9,usable,4,usable,10,1
"Small_intestine,_NOS_CNNM4_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_CNOT4_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_CNTROB_Female_71_3004.jpg",3004,usable,1,usable,usable,9,,,,,
"Small_intestine,_NOS_COBL_Female_71_3004.jpg",3004,usable,2,unusable,usable,10,unusable,2,usable,10,2
"Small_intestine,_NOS_COG3_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_COG5_Female_71_3004.jpg",3004,usable,1,usable,usable,4,,,,,
"Small_intestine,_NOS_COMMD9_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_COPB1_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_COPS7B_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_COX6C_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_CPE_Female_71_3004.jpg",3004,usable,1,usable,usable,4,,,,,
"Small_intestine,_NOS_CPT1A_Female_71_3004.jpg",3004,usable,2,unusable,usable,9,usable,2,unusable,9,2
"Small_intestine,_NOS_CRACD_Female_71_3004.jpg",3004,usable,1,usable,usable,4,,,,,
"Small_intestine,_NOS_CREB3L1_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_CRIP1_Female_71_3004.jpg",3004,usable,1,usable,usable,8,,,,,
"Small_intestine,_NOS_CRISPLD1_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_CRK_Female_71_3004.jpg",3004,usable,1,usable,usable,9,,,,,
"Small_intestine,_NOS_CROT_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_CRY1_Female_71_3004.jpg",3004,usable,2,unusable,usable,2,unusable,5,usable,10,3
"Small_intestine,_NOS_CRYBG1_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_CRYZL1_Female_71_3004.jpg",3004,usable,2,usable,usable,2,unusable,1,unusable,10,4
"Small_intestine,_NOS_CTNNA1_Female_71_3004.jpg",3004,usable,1,usable,usable,9,,,,,
"Small_intestine,_NOS_CTPS2_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_CTSA_Female_71_3004.jpg",3004,usable,1,usable,usable,6,,,,,
"Small_intestine,_NOS_CTSZ_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_CTTNBP2NL_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_CWC25_Female_71_3004.jpg",3004,usable,2,unusable,usable,10,unusable,3,unusable,2,4
"Small_intestine,_NOS_CWF19L1_Female_71_3004.jpg",3004,unusable,1,unusable,unusable,2,,,,,
"Small_intestine,_NOS_CYB5R4_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_CYBRD1_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_CYP3A4_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_CYP4F11_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_CYP4F2_Female_71_3004.jpg",3004,usable,1,usable,usable,9,,,,,
"Small_intestine,_NOS_CYP7B1_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_DACH1_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_DAP3_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_DARS2_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_DAZAP1_Female_71_3004.jpg",3004,usable,1,usable,usable,9,,,,,
"Small_intestine,_NOS_DCLK1_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_DCTN4_Female_71_3004.jpg",3004,usable,1,usable,usable,4,,,,,
"Small_intestine,_NOS_DDHD2_Female_71_3004.jpg",3004,usable,1,usable,usable,9,,,,,
"Small_intestine,_NOS_DDOST_Female_71_3004.jpg",3004,usable,2,usable,usable,2,usable,5,unusable,8,2
"Small_intestine,_NOS_DDR1_Female_71_3004.jpg",3004,usable,2,unusable,usable,9,unusable,6,usable,10,2
"Small_intestine,_NOS_DDX1_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_DDX41_Female_71_3004.jpg",3004,unusable,1,unusable,unusable,0,,,,,
"Small_intestine,_NOS_DDX49_Female_71_3004.jpg",3004,usable,1,usable,usable,9,,,,,
"Small_intestine,_NOS_DECR1_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_DENND1B_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_DENND4C_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_DERL1_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_DHODH_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_DHRS3_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_DHRS7B_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_DHX58_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_DHX9_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_DIPK1A_Female_71_3004.jpg",3004,usable,1,usable,usable,4,,,,,
"Small_intestine,_NOS_DLG1_Female_71_3004.jpg",3004,usable,2,usable,usable,0,usable,5,unusable,2,3
"Small_intestine,_NOS_DLL4_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_DMXL1_Female_71_3004.jpg",3004,usable,2,unusable,usable,2,unusable,2,unusable,7,4
"Small_intestine,_NOS_DNAJA3_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_DNAJB14_Female_71_3004.jpg",3004,usable,2,usable,usable,2,unusable,2,unusable,2,4
"Small_intestine,_NOS_DNAJC27_Female_71_3004.jpg",3004,unusable,2,usable,usable,2,unusable,1,unusable,2,5
"Small_intestine,_NOS_DNAJC28_Female_71_3004.jpg",3004,usable,1,usable,usable,9,,,,,
"Small_intestine,_NOS_DNAJC2_Female_71_3004.jpg",3004,unusable,2,unusable,usable,2,unusable,2,unusable,2,5
"Small_intestine,_NOS_DNMT3A_Female_71_3004.jpg",3004,usable,1,usable,usable,9,,,,,
"Small_intestine,_NOS_DNPEP_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_DNPH1_Female_71_3004.jpg",3004,unusable,2,unusable,usable,0,unusable,0,unusable,2,6
"Small_intestine,_NOS_DPF2_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_DPP8_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_DSC2_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_DUSP10_Female_71_3004.jpg",3004,usable,1,usable,usable,9,,,,,
"Small_intestine,_NOS_DUSP14_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_DUSP19_Female_71_3004.jpg",3004,unusable,1,unusable,unusable,2,,,,,
"Small_intestine,_NOS_DVL1_Female_71_3004.jpg",3004,usable,2,unusable,usable,2,unusable,0,usable,10,4
"Small_intestine,_NOS_DVL2_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_DYNLRB1_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_DYRK1A_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_EBAG9_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_EBNA1BP2_Female_71_3004.jpg",3004,unusable,1,unusable,unusable,2,,,,,
"Small_intestine,_NOS_ECSIT_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_EEF1B2_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_EEF2_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_EFNA5_Female_71_3004.jpg",3004,usable,2,unusable,usable,9,usable,4,usable,10,1
"Small_intestine,_NOS_EFR3A_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_EFTUD2_Female_71_3004.jpg",3004,usable,1,usable,usable,9,,,,,
"Small_intestine,_NOS_EGLN1_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_EHBP1L1_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_EIF2AK3_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_EIF2S1_Female_71_3004.jpg",3004,usable,1,usable,usable,4,,,,,
"Small_intestine,_NOS_EIF3B_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_EIF4A2_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_EIF4A3_Female_71_3004.jpg",3004,usable,1,usable,usable,4,,,,,
"Small_intestine,_NOS_EIF4EBP2_Female_71_3004.jpg",3004,usable,2,usable,usable,2,unusable,3,usable,2,3
"Small_intestine,_NOS_EIF4G1_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_ELP5_Female_71_3004.jpg",3004,unusable,2,unusable,usable,2,unusable,1,unusable,2,6
"Small_intestine,_NOS_EME1_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_ENDOD1_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_ENPP4_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_ENSG00000255730_Female_71_3004.jpg",3004,unusable,2,unusable,usable,0,unusable,1,unusable,2,6
"Small_intestine,_NOS_ENSG00000262660_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_ENTPD2_Female_71_3004.jpg",3004,usable,1,usable,usable,9,,,,,
"Small_intestine,_NOS_ENTPD4_Female_71_3004.jpg",3004,usable,1,usable,usable,4,,,,,
"Small_intestine,_NOS_ENY2_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_EP400_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_EPHB4_Female_71_3004.jpg",3004,usable,1,usable,usable,9,,,,,
"Small_intestine,_NOS_EPHX2_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_EPS15L1_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_ERAL1_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_ERAP1_Female_71_3004.jpg",3004,usable,1,usable,usable,9,,,,,
"Small_intestine,_NOS_ERGIC1_Female_71_3004.jpg",3004,usable,1,usable,usable,9,,,,,
"Small_intestine,_NOS_ERLIN1_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_ERN1_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_ETF1_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_ETFA_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_ETFB_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_ETV5_Female_71_3004.jpg",3004,usable,2,usable,usable,2,usable,5,usable,10,1
"Small_intestine,_NOS_EWSR1_Female_71_3004.jpg",3004,unusable,2,unusable,usable,2,unusable,1,unusable,2,6
"Small_intestine,_NOS_EXOC7_Female_71_3004.jpg",3004,usable,2,unusable,usable,9,unusable,2,unusable,2,4
"Small_intestine,_NOS_EXOSC8_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_EXTL2_Female_71_3004.jpg",3004,unusable,2,unusable,usable,0,unusable,3,unusable,2,5
"Small_intestine,_NOS_EYA2_Female_71_3004.jpg",3004,usable,1,usable,usable,9,,,,,
"Small_intestine,_NOS_FAAH_Female_71_3004.jpg",3004,usable,1,usable,usable,9,,,,,
"Small_intestine,_NOS_FABP7_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_FADS2_Female_71_3004.jpg",3004,usable,2,usable,usable,0,unusable,3,usable,10,2
"Small_intestine,_NOS_FAHD1_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_FAM110B_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_FAM117A_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_FAM120A_Female_71_3004.jpg",3004,usable,1,usable,usable,9,,,,,
"Small_intestine,_NOS_FAM174B_Female_71_3004.jpg",3004,usable,2,unusable,usable,0,usable,3,unusable,9,3
"Small_intestine,_NOS_FAM3B_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_FAR2_Female_71_3004.jpg",3004,unusable,1,unusable,unusable,2,,,,,
"Small_intestine,_NOS_FBXO30_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_FCER1G_Female_71_3004.jpg",3004,usable,2,usable,unusable,2,unusable,3,unusable,10,4
"Small_intestine,_NOS_FCHO2_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_FGD6_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_FH_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_FICD_Female_71_3004.jpg",3004,usable,2,usable,usable,2,usable,3,unusable,2,3
"Small_intestine,_NOS_FIS1_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_FKBP5_Female_71_3004.jpg",3004,usable,2,usable,usable,2,usable,3,usable,10,1
"Small_intestine,_NOS_FKBP7_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_FKBP9_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_FMR1_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_FNDC3A_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_FOXA3_Female_71_3004.jpg",3004,usable,2,usable,usable,2,usable,3,unusable,2,3
"Small_intestine,_NOS_FOXJ2_Female_71_3004.jpg",3004,usable,2,unusable,usable,0,usable,5,usable,10,2
"Small_intestine,_NOS_FOXK1_Female_71_3004.jpg",3004,unusable,2,usable,usable,0,unusable,0,unusable,2,5
"Small_intestine,_NOS_FOXP1_Female_71_3004.jpg",3004,usable,2,usable,usable,2,usable,4,unusable,10,2
"Small_intestine,_NOS_FOXP4_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_FTL_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_FUBP1_Female_71_3004.jpg",3004,usable,2,usable,usable,2,unusable,2,usable,10,2
"Small_intestine,_NOS_FUS_Female_71_3004.jpg",3004,usable,1,usable,usable,9,,,,,
"Small_intestine,_NOS_FUT11_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_FXR2_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_FZD1_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_FZD6_Female_71_3004.jpg",3004,unusable,2,unusable,usable,2,unusable,0,unusable,2,6
"Small_intestine,_NOS_G3BP2_Female_71_3004.jpg",3004,usable,1,usable,usable,6,,,,,
"Small_intestine,_NOS_GABPB1_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_GABRP_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_GALC_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_GALK1_Female_71_3004.jpg",3004,usable,1,usable,usable,9,,,,,
"Small_intestine,_NOS_GFM1_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_GLYCTK_Female_71_3004.jpg",3004,usable,2,unusable,usable,0,unusable,3,usable,10,3
"Small_intestine,_NOS_GYS1_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_HADHB_Female_71_3004.jpg",3004,usable,1,usable,usable,9,,,,,
"Small_intestine,_NOS_HARS1_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
"Small_intestine,_NOS_ISCU_Female_71_3004.jpg",3004,usable,1,usable,usable,10,,,,,
Small_intestine_A1CF_Female_68_3852.jpg,3852,usable,1,usable,usable,10,,,,,
Small_intestine_A1CF_Male_70_1919.jpg,1919,usable,2,unusable,usable,,unusable,2,unusable,10,4
Small_intestine_AACS_Male_26_3472.jpg,3472,usable,2,usable,usable,2,unusable,2,unusable,9,3
Small_intestine_AACS_Male_70_1919.jpg,1919,usable,1,usable,usable,10,,,,,
Small_intestine_AAGAB_Female_64_2450.jpg,2450,usable,1,usable,usable,9,,,,,
Small_intestine_AAGAB_Female_68_3852.jpg,3852,usable,1,usable,usable,10,,,,,
Small_intestine_AARS2_Female_64_2450.jpg,2450,usable,2,unusable,usable,2,unusable,3,unusable,10,4
Small_intestine_AASDH_Female_64_2450.jpg,2450,unusable,2,unusable,usable,2,unusable,1,unusable,2,6
Small_intestine_AASDH_Male_7_1826.jpg,1826,usable,1,usable,usable,10,,,,,
Small_intestine_AASS_Female_56_3343.jpg,3343,usable,1,usable,usable,10,,,,,
Small_intestine_AASS_Female_84_2256.jpg,2256,usable,2,unusable,usable,9,usable,4,usable,10,1
Small_intestine_AASS_Male_7_1826.jpg,1826,usable,1,usable,usable,10,,,,,
Small_intestine_AATF_Male_71_2411.jpg,2411,usable,1,usable,usable,10,,,,,
Small_intestine_ABCA5_Female_84_2256.jpg,2256,usable,2,unusable,usable,2,usable,4,usable,10,2
Small_intestine_ABCA5_Male_41_2226.jpg,2226,unusable,2,unusable,usable,2,unusable,1,unusable,10,5
Small_intestine_ABCA5_Male_7_1826.jpg,1826,usable,1,usable,usable,9,,,,,
Small_intestine_ABCA9_Female_64_2450.jpg,2450,usable,2,unusable,usable,2,usable,2,unusable,10,3
Small_intestine_ABCA9_Female_68_3852.jpg,3852,unusable,2,unusable,usable,2,unusable,0,unusable,2,6
Small_intestine_ABCA9_Male_70_1919.jpg,1919,usable,2,unusable,usable,2,unusable,3,usable,10,3
Small_intestine_ABCD3_Female_64_2450.jpg,2450,usable,1,usable,usable,9,,,,,
Small_intestine_ABCE1_Female_56_3343.jpg,3343,usable,1,usable,usable,9,,,,,
Small_intestine_ABCE1_Female_84_2256.jpg,2256,usable,1,usable,usable,9,,,,,
Small_intestine_ABCF1_Female_56_3343.jpg,3343,usable,1,usable,usable,10,,,,,
Small_intestine_ABCF1_Female_84_2256.jpg,2256,usable,2,unusable,usable,9,usable,4,usable,10,1
Small_intestine_ABCF3_Female_64_2450.jpg,2450,usable,2,unusable,usable,9,usable,2,unusable,7,2
Small_intestine_ABCF3_Male_41_2226.jpg,2226,usable,2,unusable,unusable,8,usable,4,unusable,10,3
Small_intestine_ABCG2_Female_68_3852.jpg,3852,usable,1,usable,usable,10,,,,,
Small_intestine_ABCG2_Male_26_3472.jpg,3472,usable,1,usable,usable,10,,,,,
Small_intestine_ABCG2_Male_70_1919.jpg,1919,unusable,2,unusable,usable,2,unusable,1,unusable,1,6
Small_intestine_ABCG8_Female_56_3343.jpg,3343,usable,1,usable,usable,10,,,,,
Small_intestine_ABCG8_Female_84_2256.jpg,2256,usable,1,usable,usable,9,,,,,
Small_intestine_ABCG8_Male_7_1826.jpg,1826,usable,1,usable,usable,9,,,,,
Small_intestine_ABHD10_Female_64_2450.jpg,2450,usable,1,usable,usable,10,,,,,
Small_intestine_ABHD10_Male_41_2226.jpg,2226,usable,1,usable,usable,10,,,,,
Small_intestine_ABHD18_Female_64_2450.jpg,2450,usable,1,usable,usable,10,,,,,
Small_intestine_ABHD18_Female_68_3852.jpg,3852,usable,1,usable,usable,10,,,,,
Small_intestine_ABHD18_Male_70_1919.jpg,1919,usable,1,usable,usable,10,,,,,
Small_intestine_ABHD2_Male_71_2411.jpg,2411,usable,1,usable,usable,9,,,,,
Small_intestine_ABHD8_Female_84_2256.jpg,2256,usable,1,usable,usable,10,,,,,
Small_intestine_ABHD8_Male_41_2226.jpg,2226,usable,1,usable,usable,9,,,,,
Small_intestine_ABHD8_Male_7_1826.jpg,1826,usable,1,usable,usable,10,,,,,
Small_intestine_ABI1_Female_56_3343.jpg,3343,usable,1,usable,usable,10,,,,,
Small_intestine_ABR_Female_64_2450.jpg,2450,usable,2,unusable,usable,9,usable,6,unusable,10,2
Small_intestine_ABR_Female_68_3852.jpg,3852,usable,1,usable,usable,10,,,,,
Small_intestine_ABR_Male_70_1919.jpg,1919,usable,1,usable,usable,10,,,,,
Small_intestine_ACAA2_Female_64_2450.jpg,2450,usable,2,usable,usable,2,usable,4,usable,10,1
Small_intestine_ACAA2_Female_68_3852.jpg,3852,usable,1,usable,usable,10,,,,,
Small_intestine_ACACA_Male_26_3472.jpg,3472,usable,1,usable,usable,10,,,,,
Small_intestine_ACACA_Male_41_2226.jpg,2226,unusable,2,unusable,usable,8,unusable,1,unusable,2,5
Small_intestine_ACAD8_Female_64_2450.jpg,2450,unusable,2,usable,usable,2,unusable,1,unusable,2,5
Small_intestine_ACAD8_Female_68_3852.jpg,3852,usable,1,usable,usable,10,,,,,
Small_intestine_ACAD8_Male_68_2471.jpg,2471,usable,2,unusable,usable,4,unusable,0,usable,10,3
Small_intestine_ACAD8_Male_70_1919.jpg,1919,usable,2,unusable,usable,10,usable,4,usable,10,1
Small_intestine_ACAD9_Male_68_2471.jpg,2471,usable,1,usable,usable,10,,,,,
Small_intestine_ACADM_Male_41_2226.jpg,2226,usable,2,unusable,usable,6,unusable,5,unusable,10,3
Small_intestine_ACADM_Male_71_2411.jpg,2411,unusable,1,unusable,unusable,2,,,,,
Small_intestine_ACADSB_Female_84_2256.jpg,2256,usable,1,usable,usable,9,,,,,
Small_intestine_ACADSB_Male_41_2226.jpg,2226,usable,1,usable,usable,10,,,,,
Small_intestine_ACADS_Female_56_3343.jpg,3343,usable,1,usable,usable,10,,,,,
Small_intestine_ACADS_Female_84_2256.jpg,2256,usable,2,unusable,usable,10,unusable,4,usable,10,2
Small_intestine_ACADVL_Female_56_3343.jpg,3343,usable,1,usable,usable,10,,,,,
Small_intestine_ACADVL_Female_84_2256.jpg,2256,usable,2,unusable,usable,4,usable,5,usable,10,1
Small_intestine_ACADVL_Male_7_1826.jpg,1826,usable,1,usable,usable,9,,,,,
Small_intestine_ACAP2_Female_64_2450.jpg,2450,usable,1,usable,usable,9,,,,,
Small_intestine_ACAP2_Male_41_2226.jpg,2226,unusable,2,unusable,usable,2,unusable,1,unusable,2,6
Small_intestine_ACAP3_Female_64_2450.jpg,2450,unusable,2,unusable,usable,0,unusable,0,unusable,0,6
Small_intestine_ACAP3_Female_68_3852.jpg,3852,usable,1,usable,usable,3,,,,,
Small_intestine_ACAP3_Male_68_2471.jpg,2471,usable,2,unusable,unusable,8,usable,3,unusable,10,3
Small_intestine_ACAP3_Male_70_1919.jpg,1919,usable,1,usable,usable,10,,,,,
Small_intestine_ACAT1_Male_41_2226.jpg,2226,usable,2,usable,usable,2,usable,4,unusable,10,2
Small_intestine_ACAT1_Male_71_2411.jpg,2411,usable,1,usable,usable,10,,,,,
Small_intestine_ACBD3_Female_56_3343.jpg,3343,usable,1,usable,usable,10,,,,,
Small_intestine_ACBD3_Female_84_2256.jpg,2256,usable,1,usable,usable,10,,,,,
Small_intestine_ACBD4_Female_64_2450.jpg,2450,usable,1,usable,usable,10,,,,,
Small_intestine_ACBD4_Male_68_2471.jpg,2471,usable,2,unusable,usable,2,usable,1,usable,10,3
Small_intestine_ACBD5_Male_41_2226.jpg,2226,usable,2,usable,usable,2,unusable,3,unusable,2,4
Small_intestine_ACBD5_Male_71_2411.jpg,2411,usable,1,usable,usable,7,,,,,
Small_intestine_ACE2_Female_44_1800.jpg,1800,unusable,2,usable,unusable,2,unusable,2,unusable,2,5
Small_intestine_ACE2_Male_66_4202.jpg,4202,usable,1,usable,usable,10,,,,,
Small_intestine_ACE2_Male_88_2135.jpg,2135,usable,1,usable,usable,10,,,,,
Small_intestine_ACE_Male_41_2226.jpg,2226,usable,1,usable,usable,10,,,,,
Small_intestine_ACE_Male_71_2411.jpg,2411,usable,1,usable,usable,10,,,,,
Small_intestine_ACO1_Female_56_3343.jpg,3343,usable,1,usable,usable,10,,,,,
Small_intestine_ACO1_Female_84_2256.jpg,2256,usable,1,usable,usable,10,,,,,
Small_intestine_ACO1_Male_7_1826.jpg,1826,usable,1,usable,usable,10,,,,,
Small_intestine_ACO2_Male_41_2226.jpg,2226,usable,1,usable,usable,10,,,,,
